,ChangeInAssetsTurnover_TTM,ChangeInCashFlowMargin_TTM,ChangeInGrossMargin_TTM,ChangeInROE_TTM,DividendYieldGrowth_TTM_1Y,EarningGrowth_TTM_1Y,EarningGrowth_TTM_2Y,EarningGrowth_TTM_3Y,ForecastedGrowth,PastForecastError,PEG_TTM,SalesGrowth_TTM_1Y,Momentum120D,Momentum180D,Momentum240D,Momentum60D,Ret120D,Ret180D,Ret20D,Ret60D,AssetsTurnover,AssetsTurnover_TTM,CashFlowMargin,CashFlowMargin_TTM,FreeCashFlowMargin,FreeCashFlowMargin_TTM,GrossMargin,GrossMargin_TTM,GrossProfit2Assets_TTM,InventoryTurnover,InventoryTurnover_TTM,NetMargin,NetMargin_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,ROE,ROE_TTM,ROIC,ROIC_TTM,ROOA,ROOA_TTM,Accruals2Assets,Accruals2Assets_TTM,AssetGrowthRate,CapExRatio_TTM,DeferredTax_TTM,ExtraodinaryItem2OpProfits,ExtraodinaryItem2OpProfits_TTM,ExtraodinaryItem_TTM,Investment2AssetsRatio,PercentAccruals,PercentAccruals_TTM,WorkingCapital2Sales_TTM,CashRatio,CurrentRatio,Debt2Asset,Debt2Equity,InterestCoverage,InterestCoverage_TTM,Liab2Equity,QuickRatio,B2P,CapitalEmployed2EV,CashFlowYield_TTM,DividendYield_TTM,E2P_TTM,EBIT2EV_TTM,EBITDA2EV_TTM,EPS_FY,FCF2EV_TTM,GrossProfits2EV_TTM,S2EV_TTM,S2P_TTM
600307,0.441645065852,0.0724918506053,-0.200265726246,0.771778964489,1.17884612494,0.361537684577,1.63674320008,1.52376693857,-0.648343830839,-1.62095438782,-0.700822160117,1.22598285661,-0.512004348007,-1.31006400235,-0.862094968412,-0.943167848594,-1.11005114515,-1.27455826159,-0.0726954677484,-0.766264233921,1.37840758621,1.50772973502,0.0524305619114,-0.358357838641,0.253293593948,0.233498557939,-1.15238976056,-1.14375875481,-0.338840046901,0.122529746602,0.00796204364514,-0.951772086593,-1.01454116942,-0.920759591432,-0.971978168302,-0.798476120204,-0.682248934128,-0.744141566935,-0.369824772268,-0.653684198064,-0.619468537201,-0.52509177856,-0.467317627038,-0.464188839931,-0.344994835679,1.74267546518,-0.841471963854,,-0.262122146068,-0.683538309706,-0.82245761065,0.610253231814,-0.450441427953,-0.27431415459,-0.717652516694,-0.287958268609,-0.820665550865,1.58271807136,1.68442637164,0.118756452261,0.214185690248,-0.0966184241965,-0.663814785871,1.74803296306,0.63627015093,0.769096080487,1.37250748738,0.0610646296838,0.493537305632,1.39884265265,-0.978994940577,0.172299865349,1.16781182497,2.13552316165,2.14581547893
600320,1.62760714526,-1.65257380138,,-1.70235454172,,-1.68086117328,-1.59672092045,-1.75365393717,1.92623829067,-1.62095438782,2.03952299197,-0.254764161068,-1.45544814929,-0.731207300604,-1.03114436887,-0.946284371838,-0.951540970011,-1.36053724181,0.0281551527683,-0.426776548155,-0.628634662174,-0.620114202746,-0.347309230677,-0.261364834749,0.0485475614318,0.33161315036,-1.26275333463,-1.27113999108,-1.14603504058,-0.720384809277,-0.70779870262,-0.996433476366,-1.0782128035,-0.992952877801,-1.0526739592,-1.04350369204,-1.12059280165,-1.29581729856,-1.46359249378,-1.23464285424,-1.21915468762,-1.10336307169,-1.19567021276,-0.18010826349,-0.472463274335,-1.44988677679,-1.01147552883,0.386021708417,-0.998533502512,-0.932038280663,1.68244591402,-1.34043833797,0.137211904345,-1.62894164585,0.601627716798,-0.858117344707,-0.359309876245,1.58271807136,0.905862166768,-0.0701895812876,0.722329999145,-0.184147189359,-0.258190664746,1.45422301595,0.375354959073,-0.0550426285821,,-1.31082612651,-1.31070268258,-1.26685580753,-1.21428056917,0.503397355108,-1.2466263236,-0.440881762298,0.180264743367
600500,0.620140660646,0.508311454768,-0.470133240389,0.189711640551,-0.0505877215892,-0.337845508816,-0.905811178456,-0.632816160879,1.1649108731,-0.720059181053,-0.982301003522,0.223170471056,0.448403624886,-0.518726219644,-0.355125849944,-0.0364757942346,-0.00473982797582,-0.0653888301604,-0.349746028057,-0.461444658193,1.89974637424,1.84042524135,-0.777703030254,-0.372900069477,-0.253231399008,0.372794031518,-1.26275333463,-1.27113999108,-0.960000813043,1.18663151177,0.863947074628,-0.905933109773,-1.0698846533,-0.870008064035,-1.0526739592,-0.526445961384,-0.670466699412,-0.199733526819,-0.556094755182,-0.846022427602,-1.11747065746,-0.691984619998,-0.961827793087,1.65847820832,-0.68623650377,0.0690449487951,-0.890336949837,0.235027459703,-0.338418574938,1.78814700494,2.07590177935,-1.34043833797,1.85112538464,-0.843145972321,-0.592428110559,-0.100994335696,-0.442690290405,1.58271807136,1.8820279166,0.164948745008,0.330473863798,-0.365786942508,-0.224248659806,0.733039670471,0.783072837451,1.02171587358,0.288382672905,0.668247249166,-0.891912071729,-0.852694414243,-0.276604836979,0.999837386637,-0.393368897318,2.13552316165,2.14581547893
600812,-1.44766934679,0.353155147569,-0.799041298479,-0.475308458598,,-0.73159637146,-1.59672092045,-1.75365393717,,-1.62095438782,,-1.16823496172,-0.647671243269,-1.01591887851,-1.26943914413,0.839332261392,-0.734760720775,-1.42185180628,-1.52643920123,-0.168398540591,0.569026634771,0.782959666741,-0.255126836656,-0.502846609726,-0.338315658355,-0.310275487163,-1.06429089535,-1.26679089045,-0.812720555024,0.0858573533943,0.182000885534,-0.996433476366,-1.0782128035,-0.992952877801,-1.0526739592,-1.04350369204,-1.12059280165,-1.29581729856,-0.731122355816,-1.19148935301,-1.21915468762,-1.07121858307,-1.19567021276,0.0447391593084,-0.150993762908,0.347398467535,0.417148479745,0.323827486441,-0.998533502512,-0.932038280663,2.11679570574,-0.977647895229,0.891971961331,0.0231598992707,-0.572029097272,-0.85478112746,-1.14220463001,1.58271807136,1.8820279166,0.00790996859904,-0.0589914381498,-0.598323060476,-0.907845606811,-1.3075108721,-0.665462734862,-0.396719953641,,-1.31082612651,-1.31070268258,-1.26685580753,,-0.891946721933,-0.729726600363,0.351723583243,1.26808808664
000825,0.857497167472,0.11408840371,0.0737161905076,0.787395790353,,0.22110143305,-0.863274753972,-1.75365393717,-0.724462497601,-0.0716095037633,-0.326685882375,-0.375961386549,-0.638747468162,-0.365770307616,-0.466753196331,-0.211729903674,-0.387881242832,-0.582114026273,0.335722892313,0.231375272092,1.55205769383,1.56366329908,0.37852068223,-0.116417480665,0.632791009362,0.460683740181,-1.26275333463,-1.27113999108,-0.534480582151,0.00240891707012,-0.1000212529,-0.984605224475,-1.07323744506,-0.967604173093,-1.04923284007,-0.94222917321,-0.862677967548,-1.02004616892,-0.968256329069,-0.769151604021,-0.573385003318,-0.737192566279,-0.606004512507,-1.51964891252,-1.37753546113,-1.13159905892,-1.01147552883,,2.18479962167,-0.475958252146,-0.720494363981,-0.370100164645,-1.75557940022,-1.62894164585,-0.576028004677,-0.802721960657,-0.815732994329,1.39936547422,0.481333368585,0.0881618052952,0.151624631511,0.122933578365,-1.01605245811,1.74803296306,1.26123250497,1.83272444277,-0.383107237437,-0.332179693989,-0.105133943635,1.45367422123,-1.14248509448,1.27519195404,0.551707327218,2.10441972445,2.14581547893
000898,-0.141809445658,0.0464265343239,,-1.70235454172,,-1.68086117328,-1.59672092045,-1.75365393717,1.92623829067,-1.62095438782,-1.17087457414,-1.22452676555,-1.30729841218,-0.965247236622,-1.41230281674,-0.83335493379,-1.36910178037,-1.19995498976,-0.476335461325,-0.633118299985,0.25502083182,0.289567051208,0.543298596756,-0.0138066168902,0.719616682849,0.410460132295,-1.26275333463,-1.27113999108,-1.14603504058,0.0209090385706,-0.101096475653,-0.996433476366,-1.0782128035,-0.992952877801,-1.0526739592,-1.04350369204,-1.12059280165,-1.29581729856,-1.46359249378,-1.23464285424,-1.21915468762,-1.10336307169,-1.19567021276,-1.59164632153,-1.38265741487,-1.41004389639,-1.01147552883,-1.5325145289,-0.666332533594,-0.932038280663,-0.555245451965,-1.34043833797,-0.767203389573,-1.57054318334,-0.496633257707,-0.876660507538,-1.16550353467,0.735335374483,-0.234308892777,-0.379747275564,-0.1778033607,0.548939982944,-1.05832688577,1.74803296306,1.74480791663,1.83272444277,1.68912456845,-1.31082612651,-1.31070268258,-1.08089123196,-1.21428056917,0.853593097463,-1.2466263236,1.06986146308,2.14581547893
600037,-1.3671974204,0.324746642989,,-0.0540401169322,-0.0505877215892,-0.413138587305,-0.826666505646,-0.701037421576,-1.21653308146,0.487507424125,2.03952299197,-0.72032213036,-1.0574099292,-0.278598714352,-0.0435129015949,-0.647092652277,-0.502001240151,-0.936672624662,-0.102861961683,-0.200460810962,-1.03338849038,-1.10412104569,0.587451853388,1.9768339387,-1.95982682825,-1.89635947773,-1.26275333463,-1.27113999108,-1.14603504058,1.40343374395,1.24279531095,-0.406327480967,0.0768310353163,-0.992952877801,-1.0526739592,-0.843257542398,-0.75129629365,-1.08356816139,-1.156286553,-1.23464285424,-1.21915468762,-1.10336307169,-1.19567021276,-0.442481730311,-1.10676413377,-0.600223055371,2.08579777737,,-0.998533502512,-0.932038280663,2.11679570574,0.225694742822,-0.413242420315,-1.20965017006,-0.975477680617,2.22736363097,1.0210573728,-0.906388283516,-0.859390304767,1.37002531012,0.285263289425,-0.609633578402,1.60694217149,0.809846032477,1.74480791663,0.602210027232,-0.42001828503,-0.878263598373,-1.31070268258,1.12738571313,-1.08910416125,-1.95336466302,-1.2466263236,-0.640839082131,-0.773549793226
000527,-2.09216644515,-0.374894341013,,0.120588764322,,0.426052401348,0.255185718436,0.924274678478,-0.631847769451,1.01915805866,-0.903226355397,-1.37453360781,-0.743617628636,-0.76619652953,-1.06899201993,-1.02962033465,-1.36910178037,-0.887927546845,-1.52643920123,-1.37924959254,1.11110844041,1.25762542975,-0.56766932967,-0.501461732316,-0.144643244145,0.0959567121261,-0.234139247854,-0.288045999077,0.883216087718,-0.196060849368,-0.070009272491,-0.549692724596,-0.683701276185,-0.534900826699,-0.656536330619,0.279592751573,0.240742446223,0.60946290443,0.830847133843,0.771029765961,1.04696618556,0.0687436934566,0.227805578649,1.6056299306,0.691370556201,-1.06075835305,-0.606126318168,1.88432786114,-0.219983826346,-0.281196550894,0.245282645957,0.325141191719,0.668336824609,0.35843280315,-0.632240537365,-0.679725373363,-0.527151176404,-0.586833043639,-0.532290410905,-2.27602646866,0.402859347551,0.0547196358745,-0.384145152443,0.566192788795,0.502437155059,-0.360692028602,2.00388084831,1.70031576938,1.72162898823,1.72763568544,0.806490344652,-0.48315506274,1.85221297111,2.13552316165,1.87269587215
000807,-1.30533137808,1.46247490375,1.63008923948,1.53235249393,-0.0505877215892,1.49533426373,1.74373016535,-0.113409571113,1.92623829067,-0.447871611702,-0.867589345436,-0.832133057245,1.01411270072,-0.827729751328,-0.288734357325,0.172324011298,-0.19079231275,-0.348633968522,-1.33718600776,-1.18630548956,-0.417184462373,-0.331485200881,0.704680646142,0.549161821698,-0.530105281639,-1.0244208191,-1.26275333463,-1.15447262425,-1.14603504058,-0.126790480934,-0.219303257895,-0.996433476366,-1.0782128035,-0.992952877801,-1.0526739592,-1.04350369204,-1.12059280165,-1.29581729856,-1.46359249378,-1.23464285424,-1.18210741635,-1.10336307169,-1.06824787889,-1.15225477874,-1.38265741487,0.939773039228,2.08579777737,0.384377759342,-0.998533502512,2.27691245094,1.63304318855,-1.34043833797,-1.75557940022,-1.62894164585,-0.877401828079,-0.216090331413,-0.886019422927,1.58271807136,1.55509739404,-0.022922986488,0.0789780765347,-0.5419621485,-0.661974034941,-0.0554838443835,0.561651826607,1.12596976233,-1.0520439542,-1.31082612651,-1.14837760888,-0.953047076001,-1.21428056917,-1.14119185323,-1.14823049207,-0.357455243886,0.0738187540826
600005,-0.647434948089,-0.106592525736,-0.864360690647,-1.70235454172,,-1.68086117328,-1.01745626122,-1.25775915431,1.07731812968,,0.977584995351,-0.676052042749,-0.652640890119,-0.331898950194,-0.732718868663,-0.205979189763,-0.821928800896,-0.68361826824,-0.20495854968,-0.00617717889685,0.543519703895,0.841528357983,0.120343739631,-0.401744058966,0.49192720079,0.0708466085442,-1.26275333463,-1.27113999108,-1.09801542755,-0.243531730551,-0.071647873436,-0.996433476366,-1.0782128035,-0.992952877801,-1.0526739592,-1.04350369204,-1.12059280165,-1.29581729856,-1.46359249378,-0.883940261544,-1.20743657543,-0.866093942879,-1.15534043055,-0.634213804984,-0.483445972333,0.971984647139,-0.949463830936,,1.22505279749,0.180645292343,-0.721084488236,1.8356132285,-1.75557940022,-1.62894164585,-0.802845549703,-0.876660507538,-1.17125871836,0.949462130692,0.213262345853,0.0535156779766,0.0983807007868,0.553574380549,-1.05832688577,1.74803296306,0.57643832736,0.314115136335,0.0198263968877,-1.21618826223,-0.898417669488,0.939159589798,-1.21428056917,-0.336584090316,-0.686169196827,1.29560659592,2.14581547893
600508,0.572912540731,0.340008154878,0.491205716604,0.174904322401,0.511695434932,0.107585457488,-0.161186719935,-0.334374907225,-1.21653308146,0.386197913407,1.07748125521,-0.0377899108983,-0.396595182212,-0.283141873242,-0.00398280198652,-0.997562258004,-0.560965324932,-0.206477634651,0.104579463908,-0.696421654196,0.522715973001,0.607555823616,1.26684665009,0.636242461579,1.27371797243,0.678846727957,0.394233835513,0.330709187111,1.02523122517,0.223691966422,0.295170732156,0.0204854828228,0.0742000064943,0.219508488331,0.179060001043,1.35954337471,1.58668971728,0.590651804497,0.862170698422,1.45061671065,1.77040236906,1.01065302951,1.36587141417,-1.59164632153,-0.904867418591,-0.0119309356742,0.0248242955944,,-0.320919605558,-0.516829377942,-0.39244749554,1.11192665628,-0.533341801957,-0.273176778141,-0.705392816326,0.0522308775726,0.0786277946567,-1.14067222964,-1.00434448678,1.37002531012,1.38275670753,-0.604751972541,0.0649644960152,0.371983796327,0.560859589328,0.939380534413,-0.18440483589,1.45353864366,1.72162898823,1.72763568544,1.82949254831,1.19723916908,1.46481592014,0.11413365807,-0.133258991309
600779,0.501506898375,1.85972242416,,1.53235249393,-0.0505877215892,1.26260541463,-0.21373321242,-0.411734633695,0.653256743842,-0.136066785487,0.483223541957,-1.16713147058,0.724036926261,1.11321318877,1.51433390772,-0.0412138968874,1.6627500907,1.66036774083,1.68904489404,1.69041370007,0.92189848818,0.0481072873188,0.0333829089498,1.13363710906,0.316730947788,1.32833759211,1.76963560513,1.74250158011,1.88977208803,-1.08152279364,-1.00805508089,1.18834177215,0.799767208468,1.65612143183,0.938972456529,1.9146860934,1.81801432984,1.7694873926,1.07824535091,1.88955086264,1.77755815178,2.07632833256,1.71865374126,1.65847820832,-0.674392778594,-0.463214232371,-0.0202623008408,,-0.568987619294,0.776160282227,2.11679570574,-1.34043833797,0.0262413178331,-0.202650540341,0.847582078777,0.892725394627,2.08550815874,-1.43529347374,-1.04915168895,-2.27602646866,-2.05828527781,-0.674771524169,0.923549315522,-1.4197333976,-1.48982074701,-0.189073525488,-0.851963371221,0.133385666086,-0.582228492094,-0.961990842223,0.122916888792,0.780269658597,-0.597831511819,-0.963916812752,-0.932183244566
600881,1.18493483516,1.85972242416,,1.53235249393,-0.0505877215892,1.49533426373,-0.294360205713,0.665440135578,0.511991661915,-1.62095438782,-0.937541072418,1.23208500101,0.992443918642,0.287726460433,-0.609343444929,0.443657428082,0.587892593841,0.0519894076586,-0.0519106586994,-0.524418609415,-0.787498437243,-0.660272398738,-0.87148751196,0.487838826978,-0.604412252508,0.377046609745,0.337664865482,0.552824208858,-0.468061261405,-0.971076518938,-0.917093623385,-0.539638742562,-0.390376569526,-0.438996454987,-0.348202928082,-0.736340129852,-0.568343872733,-0.759021588046,-0.53140314921,-0.701360481753,-0.368723398182,-0.644896002826,-0.35805922604,0.331280023596,-0.827264530308,0.369949230951,0.396768644424,-0.331190067017,1.63715142902,0.689625185627,1.42800593536,-0.0563403984653,1.07578843487,-0.943456229973,0.386136764478,-0.652490395979,-0.796925359484,1.58271807136,1.49063435415,0.134891146388,0.169740189668,-0.318089878337,-0.712133785656,1.16706772541,0.27582018254,1.40862355808,-0.0396965095998,-0.174090509692,0.833444544457,0.766346966406,-0.236828098316,0.555070554079,0.280452516127,-0.4256768754,0.353477991418
000528,,0.285881956004,-1.43780838064,-1.53128237302,,-1.43221817943,-0.457134546566,0.932554572705,-0.378003584342,1.83086564599,-0.425203763213,-1.55311936835,0.433510122272,-1.27607375269,-1.47486608523,0.233757057267,-1.18514630743,-1.14926157454,-0.603504660002,-0.610465701238,-0.230325383515,-0.115724893619,0.344138492337,-0.667369688138,0.610167759483,-0.1174610409,-0.635877423298,-0.54895926785,-0.578086419307,-0.793401980396,-0.758199607657,-0.697918923376,-0.705220187839,-0.693256623391,-0.700211121221,-0.619234288508,-0.561639353046,-0.678906578126,-0.627408012305,-0.794290771302,-0.587932092896,-0.733560014903,-0.574264922706,-0.581869445741,0.618652724356,0.487236752703,-0.356216115713,-0.439026574953,1.2408827584,0.0105983951586,-0.155942677137,-0.0180537836632,-0.473091874532,0.616961633668,0.366846751363,-0.33876602872,0.0924327225185,1.05572013125,0.224724804595,0.559831616455,0.555586512764,-0.414050998208,-0.023774768711,1.06951842474,1.03037302658,-0.756270155908,0.6081033414,-0.0380014877751,0.0592011983714,-0.201626526359,0.771779182013,-0.346542360805,0.235372126474,0.162923779106,0.38764128985
000933,,0.00774099985733,-1.46011404738,0.486652795401,-1.29336426102,0.339293903737,-0.318162860713,-0.426475524527,-0.989620933495,-1.54997189063,-0.135407527812,1.71681404088,-0.313376242496,-1.47548849269,-1.23410375068,-1.36167570357,-1.17207654759,-1.015599123,0.0119357475025,-0.989942089424,0.623075532531,0.864995520321,0.297632346344,0.112179595955,0.405286801743,0.113745863518,-0.967721490446,-1.0962926602,-0.555066097969,0.824176616033,0.836875548261,-0.733416045946,-0.887191881699,-0.654301361295,-0.82366296845,-0.361356711186,-0.494464176252,0.96547583518,1.14416070387,-0.104487854595,0.00955790100331,-0.209484409172,-0.106456038599,-0.704382697073,-1.38265741487,0.16030403292,0.524243512001,,-0.345028417694,-0.932038280663,-0.967398703991,-1.04115930707,-0.457625326764,-1.07235363153,-0.794394705923,-0.773367518677,-1.17125871836,1.58271807136,1.8820279166,0.146675189167,0.169895348411,-0.345302910267,-0.96194615958,-0.478701962474,-0.506815453668,1.74453144739,-0.771531633616,0.835554902731,0.597936748582,0.873421962962,0.0240931300546,0.0167739667907,-0.269285003568,0.524662400742,1.57247431628
600266,-1.34207296794,-1.69975213769,,-0.512340569195,0.680790807549,-0.770420356289,-0.787930318364,0.299715459255,0.303996998987,1.52108777783,-0.729009403594,-1.16939945259,1.31520918172,1.50908922507,1.20849742502,1.20136313267,1.06891305594,1.66036774083,-0.437898201668,0.271881378222,-1.13648291861,-0.994227843468,-0.457031129934,-1.51597898645,-0.00394907280828,-1.20942592261,1.02548841624,1.17597277498,-0.748835719981,-1.08152279364,-1.00805508089,0.671358724594,1.010431141,0.847175552373,1.25077767153,-0.562060679872,-0.0832892705583,-0.587470901624,0.0172549594211,-0.590800634543,0.203922401172,-0.757024648809,-0.368352141526,-0.0389975122037,1.48412519356,0.315321545194,-0.845318850045,-0.0389408610994,-0.437936003129,-0.670997561906,-0.740315005901,1.76072574451,0.197304532595,1.29398785789,2.25542551567,-0.633398814705,0.257693303326,0.0130763768502,0.0272786188278,0.699781621015,1.38275670753,-0.459343173664,-1.05310470378,-0.0521430759976,0.773461292938,-1.57488639392,-0.643190920718,-0.431339910374,0.980932005082,0.288171530373,1.16377694545,-0.677503348626,-0.0457181347066,-0.673216863943,-0.592372218559
600598,,1.85972242416,-1.38615639506,1.27376825539,0.642829984238,0.555037411657,-0.0466870873123,-0.678562654966,1.92623829067,,-0.620087489917,1.37704840983,-0.730350636324,-1.47548849269,-1.47486608523,-0.840733350189,0.238489286641,-0.483111998835,1.68904489404,1.00521792306,0.614169014012,0.157966279417,1.60781896748,0.399234179953,1.43433584677,0.930963619636,-0.762901840769,-0.607802462946,-0.42296483705,-0.596925924086,-0.780798285203,-0.808976337392,-0.951950930647,-0.820130022976,-0.968869657506,-0.60030538179,-0.853336740418,-0.377995360109,-0.815316874023,0.454962194666,,-0.0465750249152,,-1.59164632153,-1.38265741487,-1.28730396519,-0.878985105807,,-0.191347226003,1.03512373007,0.247421887016,-1.34043833797,-1.75557940022,-1.62894164585,0.275990829537,-0.659475581843,-0.837981481649,0.12089330965,-0.0670595366657,0.113266764617,0.152516671536,-0.501590167949,-0.824387001614,-0.514072999884,-0.887946887846,0.917498367905,0.166570777733,-0.407541343088,-0.561108751859,-0.476619290102,-0.870660766317,1.33027705834,0.213369967785,0.209006307088,0.0878374188721
600694,0.872495600507,-0.210607290082,0.923551600038,1.53235249393,,1.49533426373,1.74373016535,1.70278071943,0.472988232091,-0.895932512801,-0.565641142263,-0.151198968372,-0.0500199538296,-0.655806434169,0.589375029072,1.6261463325,1.41102473614,-0.114082132452,1.00375428975,-0.0387586059714,1.89974637424,1.84042524135,0.0448012222841,-0.104843581228,0.44392970413,0.60836925227,-0.253859977104,-0.435190603715,1.88977208803,2.0515365961,2.15212310567,-0.645862761984,-1.04026803049,-0.597335746184,-0.962216488013,1.56928847996,-0.396712300054,1.7694873926,0.10174503473,1.88955086264,0.835958769883,2.07632833256,0.117216283553,0.359881288133,-1.38265741487,-1.44988677679,-1.01147552883,1.88432786114,-0.836253279067,-0.463924659178,-0.35996831222,-1.34043833797,-0.0627235253192,-1.62894164585,-0.975477680617,-0.0321098509767,-1.05699405929,-1.01696823739,-0.741326015309,1.37002531012,0.466969276492,-0.584939747638,-0.602172085284,-0.469609885146,0.541198361525,1.55095650779,-0.812672733744,1.76659010141,1.72162898823,1.72763568544,1.82949254831,1.33027705834,1.85221297111,2.13552316165,2.14581547893
600811,,1.85972242416,-2.01346919877,1.53235249393,,1.49533426373,1.74373016535,0.632548854002,,,,1.63981584007,-0.23726004719,0.165873750571,0.18759618901,0.156418758975,-0.0474825409672,0.507215718546,0.802327672553,-0.109118828601,-0.452806831857,-0.691382349167,0.0653657956914,0.529807478905,0.443808944013,0.987506707962,-1.26275333463,-1.1243393363,-1.14603504058,0.214003424305,-0.543197685544,-0.193479571001,0.101358490886,-0.286053514895,0.0210169728638,-0.212175412589,-0.164610789357,0.0724733041644,-0.0463834537455,-1.23464285424,-1.21915468762,-1.10336307169,-1.19567021276,0.185513973557,-0.157653533547,-1.18396851656,-0.718587814851,,-0.600494681389,-0.843573903082,-0.967398703991,-1.34043833797,0.00165511400212,-0.0904358422515,-0.516719142231,-0.523193361144,-0.771615347356,0.461324230598,-0.397803365285,-0.0585483717612,-0.0487689934813,-0.584410076329,-0.394748000059,0.837010493168,0.243800633561,0.350557364024,,1.13385369316,-1.31070268258,-1.26685580753,,1.14994916977,-1.2466263236,-0.511652361704,-0.461005724398
600997,0.926482809351,0.336665484359,-0.668294391815,-0.0997569450404,-0.0505877215892,-0.349745649976,-0.590649143676,-0.621767831352,-1.21653308146,-0.854528518374,0.915750214546,0.371499742012,-0.723584482089,-1.47548849269,-0.790345414969,-1.39516420818,-0.552213600297,-0.910685904215,0.845341396913,-0.393560935637,0.998524797654,0.769828544932,0.374093884705,0.120487005919,0.554385055059,0.420910021753,-0.759666686531,-0.934776561883,-0.391981784983,0.776531883147,0.590975539513,-0.67316991786,-0.847255338915,-0.599845103621,-0.778090500875,-0.105955896649,-0.430234911061,0.106072359366,-0.221166518929,0.352261686512,-0.038943747998,0.165316010002,-0.131068413219,-0.948690274582,-1.32320391886,-0.838796058349,-0.372579207208,,-0.61687592779,-0.589867212731,-0.669761173574,-0.476339301279,-0.543187887331,-1.01342170842,-0.899929285098,-0.532529859772,-0.682629764704,0.691403677924,0.121893357223,0.226837039537,0.227431850506,-0.495744352429,-0.410865179992,0.0382425842272,0.062199491706,1.09452837389,-0.761271366547,0.517592480429,0.590531628475,0.98558092973,-0.374867091615,0.791216299604,0.0851535566433,0.560071067799,0.785473411772
000012,-1.16505995494,-0.809720759463,,-1.03959068707,,-1.23280022325,-0.530013965141,1.33535189786,1.92623829067,0.725800931662,-0.936957151222,-1.22161000105,-0.375498830746,-1.47548849269,-1.47486608523,-0.0345011795041,-0.786979458657,-1.05880063813,-0.786439308453,-0.291286288899,-0.468317491071,-0.350381910022,0.647613072379,0.727866377079,0.085612613114,-0.373913742548,-0.350911753914,0.259741433806,-0.229947756063,0.699352263416,0.51884889897,-0.29211487532,-0.00177746390167,-0.528294635574,-0.112515971837,-0.310007475516,0.183478888161,-0.610533373343,-0.161744302667,-0.7328273734,0.0708603047781,-0.705565870041,-0.0665944159408,-0.682296718321,-0.934364093689,-0.800258840684,2.08579777737,0.218394011914,2.18479962167,0.714248081898,1.28270413941,-0.586884904298,-0.458745064067,-0.497218178086,-0.975477680617,-0.876660507538,-1.17125871836,0.666606763628,-0.262430707987,0.113242010036,0.424077779696,-0.560892748927,-1.00957493715,-0.41865034591,-0.41418088629,0.361105900278,0.181625903803,-0.597513901555,-0.0811460418899,0.0568700388889,-0.434652831493,-0.0873269729301,-0.478102891116,-0.629201737129,-0.551502439405
000758,,-0.889300996353,-1.35478367395,1.53235249393,0.914483964496,1.49533426373,1.74373016535,1.70278071943,-1.21653308146,-0.638716439713,-1.17087457414,1.71681404088,1.04707191829,-0.534214124939,-0.707345247533,-1.31386572135,0.0168204513283,0.359772039664,0.448887940107,-0.631363322377,0.10208657406,0.31015708033,-0.893242601843,-1.06804663785,-0.359136111087,-0.289105562948,-0.903205759412,-0.906819247097,-0.617189232631,-0.571295867876,-0.422910299696,-0.914797265974,-0.840922431748,-0.879943423749,-0.72661866044,-0.881578742018,-0.59587159471,-0.579221231588,0.395285870433,-0.589240009206,-0.650422652402,-0.715237679343,-0.815670991708,1.13992833796,1.46289514712,0.867947141004,-1.01109537911,0.588357304404,1.4307795387,-0.49110765268,-0.311297315309,1.61486537279,1.85112538464,1.64573296343,-0.0775605865389,-0.737869946614,-0.57213181596,0.26596657508,0.907995113895,0.0819453977502,0.122710807415,-0.570067773243,-0.538626538039,-1.4197333976,-0.847767871478,-1.09902133061,-1.08707827093,-1.08696763782,-0.865990498614,-0.897695480315,-0.741288006132,-0.285222811561,-0.860717763531,-0.311736601184,-0.231213466414
600096,1.23717977317,-0.0735157204694,-1.48321244334,-1.70235454172,-0.0505877215892,-1.68086117328,-1.59672092045,-1.75365393717,0.164216506916,-1.39968779404,-1.17087457414,0.707091500752,-1.44727741185,-1.47548849269,-0.59934040728,-1.27851899597,-0.346473660089,-0.869807491254,0.920006730458,-0.398163113813,-0.660375327381,-0.69013023835,0.459933396863,-0.0576602379221,0.0325844333657,-0.464310670425,-0.740831445952,-0.480525799463,-0.987873699766,-0.488066043111,-0.390179066437,-0.996433476366,-1.0782128035,-0.992952877801,-1.0526739592,-1.04350369204,-1.12059280165,-1.29581729856,-1.46359249378,-1.23464285424,-1.21778604187,-1.10336307169,-1.13849643028,-0.945113429298,-0.669978394566,-0.75080490225,0.736987687456,,-0.998533502512,2.27691245094,-0.506083140912,-0.629686428412,-0.823208519659,-1.62894164585,-0.41008858012,-0.804214008049,-1.17125871836,1.58271807136,1.6894350334,-0.00766398794801,0.0802922506575,-0.395822784701,-0.935674674707,0.595893314503,0.599670132615,0.305236869529,-0.348669610559,-1.31082612651,-0.948406142396,-0.246277103457,-0.285463695857,-0.314515770076,-0.72485094604,-0.489849453417,0.220647372647
